file,speaker,type,chars,text
"mcc_campaign_ch6_s03_l0.mp3","narrator","narration",245,"Vendetta. On Mars that word took a different shape. Not violence. MCC didn't use violence. Violence left traces. Instead they suspended permits. Cancelled contracts. Adjusted oxygen allocations. That was cleaner than violence. And more complete."
"mcc_campaign_ch6_s05_l0.mp3","narrator","narration",201,"Chen held her tea. Didn't drink. Even giving this order. Orders on Mars came like this. In a quiet voice. Holding tea. Without directly threatening. But every word contained a threat. Chen Weiss's way."
"mcc_campaign_ch6_s07_l0.mp3","narrator","narration",229,"Understood. But understanding didn't justify everything. Understanding and agreement were different. On Mars that difference was large. But an order was an order. Refuse an order and there was a next. The next was also MCC's way."
"mcc_campaign_ch6_s08_l0.mp3","narrator","narration",186,"Block C-7. Night. The Martian night was long. People were in the alleys. Children. Miners' children. Wearing masks. Children wearing masks in alleys. That was what children on Mars were."
"mcc_campaign_ch6_s09_l0.mp3","narrator","narration",210,"Names were written on the wall. Chalk. Kim Yong-jin. More names below. Several. Not the names of people who died in FSP labor districts. The names of people who died in MCC mines. Written by the alley children."
"mcc_campaign_ch6_s10_l0.mp3","narrator","narration",176,"The children looked. There was a stranger. No MCC armband. But they knew. Martian children learned that quickly. Who was MCC. By gait. By gaze. By how they looked at the alley."
"mcc_campaign_ch6_s11_l0.mp3","narrator","narration",201,"The block C-7 server room was there. First sublevel. MCC built this block. MCC knew the structure of every block. Where servers were. Where emergency exits were. Where people gathered. MCC always knew."
"mcc_campaign_ch6_s13_l0.mp3","narrator","narration",227,"FSP contact network. Miners' contacts. A network for sharing safety information. Mine accident information. Danger zone information. Those were in this server. That was what MCC wanted. Without it FSP couldn't reach the miners."
"mcc_campaign_ch6_s14_l0.mp3","narrator","narration",310,"A name appeared in an old MCC document. Cinder Grace. Former MCC mechanical engineer. Contract terminated three years ago. Reason: conduct violation. Current affiliation: unknown. There was a photo. The kind of person whose eyes you'd still remember. People on Mars with eyes like that had gone somewhere else."
"mcc_campaign_ch6_s15_l0.mp3","narrator","narration",234,"Cinder Grace. The name was remembered. Seen in documents five sections back. Conduct violation. No reason. In MCC documents termination without reason. What that meant was now known. Had leaked safety reports. To FSP. Three years ago."
"mcc_campaign_ch6_s17_l0.mp3","narrator","narration",249,"Lifang said no more. That was enough. Cinder Grace was someone who had learned MCC's way. And someone who had told the outside. MCC didn't tolerate that. Vendetta came. Contract terminated. Deleted from records. On Mars deletion meant non-existence."
"mcc_campaign_ch6_s18_l0.mp3","narrator","narration",230,"Children were watching from the alley. Looking toward the server room direction. Children understood faster than adults. What was happening. Martian children grew up that way. As children who quickly understood what was happening."
"mcc_campaign_ch6_s19_l0.mp3","narrator","narration",257,"In front of the server room. Miner database. FSP contact network. What MCC wanted. But in this database were names. Miners' names. Their families' names. Contact information. What that would become in MCC hands was known. It would become a negotiating card."
"mcc_campaign_ch6_s21_l0.mp3","narrator","narration",272,"Lifang gave the decision to you. That was strange. Lifang was someone who followed orders. But now he didn't give an order. He gave a decision. That difference was large in this alley. Children were watching. Chalk names were there. Server room was there. One minute left."
"mcc_campaign_ch6_s22_l0.mp3","narrator","narration",198,"Decision made. The FSP team arrived. Into the alley. Children moved to both sides. The children knew situations like this. Knew when to get out of the way. They were Martian children. Fast learners."
"mcc_campaign_ch6_s23_l0.mp3","narrator","narration",201,"The FSP team stopped. Assessed the situation. They also had to decide. In this alley there were two decisions. MCC's. FSP's. Children were against the wall. Beside the chalk names. That was this scene."
"mcc_campaign_ch6_s24_l0.mp3","narrator","narration",196,"On the way back. Chalk names. Kim Yong-jin. Names below. Written by the alley children. Where the children went was unknown. Home probably. The homes where miners' children lived. Homes MCC built."
"mcc_campaign_ch6_s26_l0.mp3","narrator","narration",277,"One miner survived. Because of Cinder Grace. That was the conduct violation. MCC's logic. That logic came from the same organization as the person holding tea in the 25-Degree Lounge. Mars was like that. Different logics within the same organization. People lived between them."
"mcc_campaign_ch6_s27_l0.mp3","narrator","narration",230,"Outside Erebus Crater. Information arrived. Cinder Grace's trace was here. CV territory. A place MCC didn't reach. Or chose not to reach. CV was a different kind of danger. MCC threatened with contracts. CV threatened differently."
"mcc_campaign_ch6_s28_l0.mp3","narrator","narration",237,"Erebus. There was a reason for that name. In Greek myth Erebus was the darkness of the underworld. On Mars names were mostly from Earth. Names brought from Earth. But Martian landscapes fit those names. Erebus Crater. Crater of darkness."
"mcc_campaign_ch6_s30_l0.mp3","narrator","narration",209,"Lifang stopped. Would wait here. That was Lifang's final line on Mars. A place with no MCC order. He was someone who stopped there. That was his way. The way of someone who had lived like that for a long time."
"mcc_campaign_ch7_s_ending_l0.mp3","narrator","ending",201,"Chen left the chamber. Still holding her tea. But the cup was empty. One person saw it. In twenty-two years nobody had seen Chen Weiss's cup empty. First sightings were rare on Mars. But they happened."
"mcc_campaign_ch7_s_fail_l0.mp3","narrator","narration",197,"The board deferred the decision. That was a rejection. Board deferrals were always rejections. The tea had cooled. They said tea never cooled in this room. That was one more thing that wasn't true."
"mcc_campaign_ch7_s01_l0.mp3","narrator","narration",235,"The board chamber was completely sealed. No outside air entered. Its own oxygen circulation system. In all of MCC headquarters only the board chamber had its own air. The directors understood what it meant to have your own air on Mars."
"mcc_campaign_ch7_s02_l0.mp3","narrator","narration",215,"A summons arrived. Brief. Board chamber. 9 AM. There was a sender. MCC Board Secretariat. What the summons meant was still unknown. But it was to be accepted. Nobody in MCC refused a call from the Board Secretariat."
"mcc_campaign_ch7_s03_l0.mp3","narrator","narration",197,"Chen Weiss was waiting in the corridor. Holding her tea. Not drinking it. She had arrived first. That was a message. This person always arrived first. That was how she existed in this organization."
"mcc_campaign_ch7_s05_l0.mp3","narrator","narration",175,"Seven directors. The table was circular. No head seat. But everyone knew where Chen Weiss sat. That was another form of head seat. The form power takes without marking itself."
"mcc_campaign_ch7_s06_l0.mp3","narrator","narration",231,"Stopped briefly at the entrance. Voices from inside the door. Low. Indistinct. Seven directors. The most important people on Mars. Their decisions set oxygen prices. Set water prices. Set miners' contract conditions. One door away."
"mcc_campaign_ch7_s07_l0.mp3","narrator","narration",185,"You entered. The directors looked. Chen didn't stand. She held her tea. Didn't drink it. That was the introduction. That was enough. In the MCC boardroom Chen's silence was a statement."
"mcc_campaign_ch7_s09_l0.mp3","narrator","narration",268,"The directors listened. No expressions. That was the board's way. Trying to read expressions was pointless. There was nothing to read. When directors showed something it was because a decision had already been made. What was shown in this room was result. Not process."
"mcc_campaign_ch7_s11_l0.mp3","narrator","narration",196,"The board knew. It said so. And still wanted to hear it from you. That was this room's test. How you say what is already known. Or don't say it. Or say it differently. Three things were different."
"mcc_campaign_ch7_s13_l0.mp3","narrator","narration",255,"Kepler Crater. Three kilometers deep. Dark silver mineral. Extraterrestrial origin possibility. This was being said in this room. Before the directors. Seven of them. No expressions. But listening. The air in this room was its own. Different from outside."
"mcc_campaign_ch7_s15_l0.mp3","narrator","narration",252,"The third option. What wasn't said clearly. In MCC that was deletion. Research terminated. Researcher terminated. On Mars deletion took various forms. Contract terminated. Records deleted. Permits revoked. The result was the same. They ceased to exist."
"mcc_campaign_ch7_s17_l0.mp3","narrator","narration",266,"Directors waited. Circular table. Seven expressionless people. Chen held her tea. Didn't drink. In this room Chen always held her tea. For twenty-two years. No one had seen her drink it in this room. That was her ritual in this room. Hold the tea. Don't drink. Wait."
"mcc_campaign_ch7_s19_l0.mp3","narrator","narration",217,"The board knew everything. Block C-7. Server. Decision. They knew and were asking. They wanted to hear it from you. That was a test. The board's test. The oldest kind of test on Mars. Confirming what is already known."
"mcc_campaign_ch7_s21_l0.mp3","narrator","narration",206,"Directors waited. Seven. Circular table. Chen held her tea. Didn't drink. The air in this room was its own. Sealed. Knew where words spoken in this room went. MCC's memory. Remembered forever. Never erased."
"mcc_campaign_ch7_s23_l0.mp3","narrator","narration",249,"Already been handled. That phrase sounded soft in this room. Board words were soft. But their meaning was sharp. Already been handled. What that meant was something you didn't ask about. In this room. The things not asked made this room what it was."
"mcc_campaign_ch7_s25_l0.mp3","narrator","narration",258,"Outside the window Hellas was visible. MCC's city. The mine district visible. Small. Block C-7 visible. Smaller. Chalk names not visible. Too small. But they were there. Not gone. What was decided in this room went down there. That was what this window said."
"mcc_campaign_ch7_s27_l0.mp3","narrator","narration",181,"Directors waited. Chen held her tea. Didn't drink. Twenty-two years in this room. Never drinking it. Nobody knew the reason. For twenty-two years. But today she hadn't yet. Not yet."
"mcc_campaign_ch7_s29_l0.mp3","narrator","narration",254,"The 25-Degree Lounge. Adjacent to the board chamber. Chen was here. Holding tea. Not drinking. This room too was the same temperature as the board chamber. Always twenty-five degrees. That was why the lounge was called 25-Degree. That was where Chen was."
"mcc_campaign_ch7_s31_l0.mp3","narrator","narration",181,"Chen was asking the same question. The same as the board. But in a different way. The board asked through tests. Chen said it directly. What that difference meant was still unknown."
"mcc_campaign_ch7_s33_l0.mp3","narrator","narration",249,"Board approval. The weight of those words was known. When approval came from this room Mars changed. That change went down to the mine district. Down to block C-7. To where chalk names were. Board approval came from here but results were down there."
"mcc_campaign_ch8_s_ending_l0.mp3","narrator","ending",281,"Dawn. Outside Hellas Zone 4. The dust storm had passed. Mars's dawn was different from Earth's. Redder. The sun smaller. In the direction Cinder Grace walked was that light. She was someone you felt you could understand where she'd come from. Where she was going was still unknown."
"mcc_campaign_ch8_s_fail_l0.mp3","narrator","narration",159,"Cinder Grace was gone. The miner was gone. MCC would find out. MCC always found out. The relay station remained closed. There was still nothing in the records."
"mcc_campaign_ch8_s01_l0.mp3","narrator","narration",230,"Hellas Zone 4. Dawn. MCC operational area. Intelligence arrived. CV and FSP were operating a joint base. Outside Hellas Zone 4. They had occupied an old MCC facility. Unconfirmed intelligence. But the board requested confirmation."
"mcc_campaign_ch8_s02_l0.mp3","narrator","narration",227,"The intelligence was brief. Outside Zone 4. Closed MCC relay station. Multiple CV operatives. And something being moved. What unknown. When today. MCC left many things unexplained. Missions from the board were always like that."
"mcc_campaign_ch8_s03_l0.mp3","narrator","narration",239,"Zone 4 ruins. A place where there had been an accident thirty years ago. Same zone as Zone 12. Different tunnel. MCC closed it. Three years ago. No reason in the records. There were many things on this planet with no reason in the records."
"mcc_campaign_ch8_s04_l0.mp3","narrator","narration",246,"Sector 12 ruins. Outer Hellas. There had been an accident here three years ago. The MCC report said equipment failure. But records differed on who wrote the report. Multiple versions existed. In MCC records. Which was the truth was still unknown."
"mcc_campaign_ch8_s05_l0.mp3","narrator","narration",210,"Inside the relay station. Someone was there. Alone. A woman. Tools hung on her belt. Several. An engineer's tools. Oil on her hands. Working. But no weapon. On the outer plains people without weapons were rare."
"mcc_campaign_ch8_s07_l0.mp3","narrator","narration",238,"Cinder Grace. She hadn't said her name. But it was known. Those were the eyes from the file. Even in the photo it had seemed like eyes you'd remember. In person more so. This was someone who had been through something. It was in the eyes."
"mcc_campaign_ch8_s09_l0.mp3","narrator","narration",222,"The report. Three deaths in Sector 7. Writing it had meaning here. Cinder knew it. A report from inside MCC. It saved the miner. Someone MCC had processed as dead. It was connected. The report and this person and this day."
"mcc_campaign_ch8_s11_l0.mp3","narrator","narration",208,"Zone 12. Eleven people. Report. Revision request. Refusal. Tunnel collapse. That was Cinder Grace. Someone in MCC three years ago. Someone in CV now. Zone 12 was in between. That was why this person was here."
"mcc_campaign_ch8_s13_l0.mp3","narrator","narration",258,"A dust storm came. Mars's dust storm. Visibility narrowed. Outside the relay station was invisible. Through the dust storm an MCC team was approaching. An MCC team that didn't know about this mission. Standard procedure. Neutralize on CV operative detection."
"mcc_campaign_ch8_s15_l0.mp3","narrator","narration",209,"The miner was there. In the corner. Hidden. Old. Sixties. Oil on the hands. A miner. Listed as dead in the records. Three years ago. What Cinder had said. Someone processed as dead in MCC records. Alive. Here."
"mcc_campaign_ch8_s17_l0.mp3","narrator","narration",202,"A Zone 12 witness. Hidden for three years. Listed as dead in MCC records. Alive. And records were needed. Of what was seen. Cinder was moving for that. With tools. An engineer from MCC. Now a CV person."
"mcc_campaign_ch8_s19_l0.mp3","narrator","narration",194,"Cinder wasn't trying to kill. That was the strange thing. When CV met MCC it was battle. Always. But this person was talking. Holding tools. Asking about reasons. What that meant. Still unknown."
"mcc_campaign_ch8_s21_l0.mp3","narrator","narration",234,"The dust storm strengthened. MCC team sounds grew closer. At the relay station's outer wall. Minutes away. Had to decide. Cinder and the miner. The mission. MCC team. And reason. The difference between people with reasons and without."
"mcc_campaign_ch8_s23_l0.mp3","narrator","narration",190,"Cinder waited. Holding tools. The miner was in the corner. Dust storm sounds were heard. And MCC team sounds too. Two kinds of sound. Which was closer. That was what mattered most right now."
"mcc_campaign_ch8_s25_l0.mp3","narrator","narration",238,"The board. Circular table. Seven people. Expressionless. They knew. But they wanted to hear it from you. That memory was different here. What this person saw. At Zone 12. If it was put on record. Even before the board things could change."
"mcc_campaign_ch8_s27_l0.mp3","narrator","narration",189,"MCC team reached the outer wall. Through the dust storm. At the relay station door. Thirty seconds. That was the decision time. Mission. Or reason. Which carried more weight in this moment."
"mcc_campaign_ch8_s29_l0.mp3","narrator","narration",167,"This was the moment. Cinder Grace. Zone 12. Eleven people. Old miner. Records. MCC team. Mission. All of it was in this room. With dust storm sounds. With tool sounds."
"mcc_campaign_ch9_s_ending_l0.mp3","narrator","ending",254,"Descending from Olympus. All of Mars was visible. Red. Below was Hellas. MCC's city. Smaller still was block C-7. The chalk names. Coming down they would be large again. That was what this mountain taught. Small things became large again on the way down."
"mcc_campaign_ch9_s_fail_l0.mp3","narrator","narration",285,"The meeting didn't end. A meeting that didn't end was a collapse. Three factions went their separate ways. Olympus remained. Mountains always remained. Even when people left. Even without agreement. Zone 12 names remained locked. But Cinder had picked up her tools. That was different."
"mcc_campaign_ch9_s_success_l0.mp3","narrator","narration",250,"The agreement was signed. Three factions. Three signatures. Chen's was last. Before taking the pen she set down her tea. She signed with both hands. The right supporting the left. That was not her way. But today it was. This signature was worth that."
"mcc_campaign_ch9_s01_l0.mp3","narrator","narration",238,"Olympus Mons. The highest mountain in the solar system. Summit pressure was 0.07 percent of Earth's. Without a mask ten seconds. That was why this place was chosen for the meeting. No one could stay here long. That was the fair condition."
"mcc_campaign_ch9_s02_l0.mp3","narrator","narration",210,"Chen Weiss arrived first. That was her way. The person who arrived first defined the space. She held her tea. Didn't drink it. Even on Olympus it was the same as the 25-Degree Lounge. That consistency was hers."
"mcc_campaign_ch9_s04_l0.mp3","narrator","narration",178,"Three factions. Three flags. MCC. FSP. CV. Same planet. Different futures. One table. Three chairs. Fewer chairs than people was a problem anywhere in the world. On Mars more so."
"mcc_campaign_ch9_s06_l0.mp3","narrator","narration",207,"Rev. Hale sat. Didn't pray. This was not the place for that. Cinder Grace stood. Tool belt unchanged. She had worn it climbing to this summit too. Watching the two of them Chen held her tea. Didn't drink it."
"mcc_campaign_ch9_s08_l0.mp3","narrator","narration",200,"Not a negotiation. Intelligence gathering. Chen said that. In this room. To you. That was MCC's way. Everything was purpose. The tea too. This room too. The meeting too. All of it was for information."
"mcc_campaign_ch9_s10_l0.mp3","narrator","narration",189,"Zone 12. Eleven people. Photo. Names. Chen had known. For twenty-two years. It came to this table. Cinder brought it. With the tool belt. To Olympus. That was why today was a different day."
"mcc_campaign_ch9_s12_l0.mp3","narrator","narration",205,"Chen decided. At this table. To unlock the Zone 12 records. For the first time in twenty-two years. Cinder's photo made that decision. That was why today was special. Not information gathering. A decision."
"mcc_campaign_ch9_s14_l0.mp3","narrator","narration",211,"Chen's story. In this room. Before Cinder and Rev. Hale. First time telling it. Twenty-two years without telling it. Today first. In this room. In a room without windows. That was why this meeting was different."
"mcc_campaign_ch9_s16_l0.mp3","narrator","narration",280,"Chen said it. That her mother had called Butcher. Thirty years ago. This was the first time it was said in any room. Her mother died. Eight years later. At Zone 12. Twenty-two years inside MCC. And today. On Olympus. In a room without windows. That was what was said in this room."
"mcc_campaign_ch9_s18_l0.mp3","narrator","narration",262,"Chen had been keeping CV alive. For twenty-two years. Inside MCC. The eight years before that were her mother. Butcher didn't know. Cinder didn't know. Now they knew. In this room. On Olympus. At the highest point on Mars. That was said for the first time today."
"mcc_campaign_ch9_s20_l0.mp3","narrator","narration",197,"Pilgrim Arms. Hired from inside the board. To stop Chen. To stop the Zone 12 record unlock. To stop what had been held for twenty-two years inside MCC. That was what was happening on Olympus today."
"mcc_campaign_ch9_s22_l0.mp3","narrator","narration",184,"A choice. Follow Chen's instructions. Or act independently. Follow the board's instructions. Or protect Chen. Those were different directions. On Olympus. At the highest point on Mars."
"mcc_campaign_ch9_s24_l0.mp3","narrator","narration",175,"Outside Olympus. Pilgrim Arms four were moving. Two east. Two west. Along the base's outer wall. After Chen. To stop the Zone 12 record unlock. Hired by the board. Inside MCC."
"mcc_campaign_ch9_s26_l0.mp3","narrator","narration",208,"Cinder went out. With tools. On Olympus. At the highest point in the solar system. Tool sounds. That was the answer to this situation. Cinder's way. Fixing with tools. That went from this room to the outside."
"mcc_campaign_ch9_s28_l0.mp3","narrator","narration",224,"Chen held her tea. Didn't drink it. In this room. Twenty-two years without drinking. But today. A little. She drank. Zone 12 photo was on the table. What Cinder brought. It was in this room. That was why today was different."
"mcc_campaign_ch9_s30_l0.mp3","narrator","narration",234,"Names appearing in official documents. That was what the board was trying to stop. What had been locked away for twenty-two years. That was trying to open in this room today. And Pilgrim Arms had come to stop it. On the board's order."
"mcc_campaign_ch9_s32_l0.mp3","narrator","narration",190,"Chen picked up the pen. Before the agreement. The agreement with names. Zone 12. Needing the signatures of three factions. One of them. That was about to happen. Sounds from the west. Close."
"mcc_prologue_p_ending_l0.mp3","narrator","ending",134,"Mars was waiting for you. What would you become on this planet. Chen Weiss would be reading the report. Holding her tea. Not drinking."
"mcc_prologue_p01_l0.mp3","narrator","narration",128,"Time to Mars — 14 hours. Black space beyond the cargo ship window. You knew you wouldn't be coming back when this journey ended."
"mcc_prologue_p02_l0.mp3","narrator","narration",223,"The ship was called Kariope. Full of cargo. Oxygen tanks. Food packs. Machine parts. And people. People loaded like cargo too. Not enough seats. Nobody complained. People who boarded this ship had already made their choice."
"mcc_prologue_p03_l0.mp3","narrator","narration",238,"2087. Mars population: 12 million. Three factions divided this planet. MCC — Mars Corporate Consortium. Those who hold the resources. FSP — Free Settlers' Pact. Those who worked the land. CV — Crimson Warlords. Those who live without law."
"mcc_prologue_p04_l0.mp3","narrator","narration",229,"Mars was once a shared dream. Sixty years had passed. The shared dream divided into stakes. Stakes divided by negotiation. Negotiation ended with force. Now it was just like that. Like every place in the world eventually becomes."
"mcc_prologue_p05_l0.mp3","narrator","narration",158,"You received a summons from MCC. The reason was simple — they needed someone like you. What kind of person that was — you'd find out when you arrived on Mars."
"mcc_prologue_p06_l0.mp3","narrator","narration",191,"Others were in the cargo bay. Miners. Tired faces. People too tired going to Mars. Or people going to Mars to become tired. Hard to tell the difference. On Mars it amounted to the same thing."
"mcc_prologue_p08_l0.mp3","narrator","narration",230,"Lifang looked out the window after speaking. Space was there. He said nothing more. That was his way. A person who said only what was necessary. People who had lived long on Mars became that way. People who knew words used oxygen."
"mcc_prologue_p10_l0.mp3","narrator","narration",255,"There was an observation deck. A small window. People stood there. Looking out. Nothing. Just space. Still they looked. People trying to see Mars. It wasn't visible yet. Still they looked. That was the shape of hope. Looking for something not yet visible."
"mcc_prologue_p11_l0.mp3","narrator","narration",199,"Twelve hours passed. Sleep came. Before sleeping looked out the window. A red dot was there. At first it looked like a star. As it grew closer — it became a planet. Blood-red. Beautiful. Frightening."
"mcc_prologue_p12_l0.mp3","narrator","narration",212,"Two hours to landing. Announcement came. Masks on. Seatbelts. Entering Martian atmosphere. The voice was calm. A daily announcement. That calm felt strange. Strange that atmospheric entry could be daily and calm."
"mcc_prologue_p13_l0.mp3","narrator","narration",195,"Mars filled the window. Red. Different from photos seen on Earth. Photos were flat. In reality it had depth. It looked alive. Mars wasn't alive. But it looked that way. That was Mars's first lie."
"mcc_prologue_p14_l0.mp3","narrator","narration",167,"The docking bay. People disembarked. Miners. Engineers. Bureaucrats. Everyone wore masks. Masked faces were unreadable. No expressions. The first face of Mars. A mask."
"mcc_prologue_p16_l0.mp3","narrator","narration",261,"Hellas Central. The largest city on Mars. Population 800,000. An atmospheric dome. Inside was like Earth. Similar pressure. Similar oxygen. But Mars outside the windows was different. Red dust. A place humans couldn't survive. The dome maintained that boundary."
"mcc_prologue_p17_l0.mp3","narrator","narration",269,"The city was divided into layers. Upper floors MCC administration. Middle floors engineer residences. Lower floors labor district. On Mars hierarchy was vertical. More dust the lower you went. Quieter the higher you went. Every hierarchy eventually took the same shape."
"mcc_prologue_p19_l0.mp3","narrator","narration",196,"A briefing room. Other new arrivals. Six of them. From different places. Different ships. But in the same room. People MCC had called. Different reasons each. Same destination. That was MCC's way."
"mcc_prologue_p21_l0.mp3","narrator","narration",291,"The regulations were thick. 247 pages. Someone had underlined them. A previous person's copy. The lines were thick. Important sections. Procedure for oxygen shortage. Emergency medical report channels. Those were heavily underlined. You could guess what the previous person had been through."
"mcc_prologue_p22_l0.mp3","narrator","narration",285,"The first day ended. A residential zone was assigned. Middle level. There was a window. Through it the outer Hellas was visible. Beyond the dome. Red dust moving. Wind. The Martian wind made no sound. The dome blocked it. Wind visible but inaudible. Most things on Mars were like that."
"mcc_prologue_p23_l0.mp3","narrator","narration",287,"Night came. The Martian night was long. 37 minutes longer than Earth. A day was 24 hours 37 minutes. For the first few days those 37 minutes felt strange. Feeling that strange things were strange was the first stage of adapting to Mars. The next was those strange things becoming normal."
"mcc_prologue_p25_l0.mp3","narrator","narration",240,"Outside the mine. A tunnel entrance. An elevator. Going down. 3 kilometers. Where miners went every day. Miners were coming up. A shift change. Faces caked in dust. Masks darker. They said nothing coming up. The silence of exhausted people."
"mcc_prologue_p26_l0.mp3","narrator","narration",220,"One of the miners was young. About twenty. He lifted his mask. Just briefly. His face was visible. A tired face. Tiredness of that age. That age shouldn't be tired. But on Mars it didn't matter. The mine shaft was equal."
"mcc_prologue_p28_l0.mp3","narrator","narration",183,"Day three. Lifang gave documents. The first assignment. Sector 7 safety audit. Standard procedure. Field inspection. Write a report. Two-day deadline. Simple. That was how it started."
"mcc_prologue_p29_l0.mp3","narrator","narration",195,"Sector 7. A small mining outpost on the outer Hellas. Staff 30. Primary mineral iron ore. A report form existed. A checklist. Safety equipment. Emergency exits. Oxygen backup. Checked one by one."
"mcc_prologue_p30_l0.mp3","narrator","narration",214,"There was a problem. Not on the checklist. The ventilation system was old. No parts. Signs of improvised repair. Multiple times. Below standard. But formally it had passed. The checklist was designed to allow that."
"mcc_prologue_p31_l0.mp3","narrator","narration",234,"More was there. Accident records. Past two years. Three cases. The cause section was blank. All three. Only names. Death. Death. Death. Deaths without cause. That was possible on Mars. If you didn't write the cause there was no cause."
"mcc_prologue_p33_l0.mp3","narrator","narration",250,"Told Lifang. The ventilation system. Accident records. Three deaths without cause. He listened. No expression. Still no expression after everything was said. The face of someone who had hidden expressions for a long time. That too was what Mars made."
"mcc_prologue_p35_l0.mp3","narrator","narration",239,"Wrote the report. Wrote what was seen. Ventilation system. Aged parts. Improvised repairs. Blank cause of death. Three cases. The names. Wrote them. Didn't erase them. The first decision. The first decision on Mars. Mars would remember it."
"mcc_prologue_p37_l0.mp3","narrator","narration",211,"Submitted. The report was submitted. Exactly as seen. Lifang took it. Read it. Slowly. When done he was still for a moment. That silence was long. But it didn't feel long. It was a silence worth waiting through."
"mcc_prologue_p39_l0.mp3","narrator","narration",222,"Day four. Hellas Central was becoming familiar. Memorized routes. Memorized faces. Masks made faces hard to memorize. So people memorized other things. Gait. Voice. The way they moved. Knowing people on Mars was like that."
"mcc_prologue_p40_l0.mp3","narrator","narration",232,"A red dot appeared beyond the window. At first it looked like a star. As it grew closer — it became a planet. Blood-red. Beautiful. Frightening. Now inside that planet. Seen from inside it was different. That was Mars's second face."
"prologue_shared_s_ending_l0.mp3","narrator","ending",292,"The Kariyope left six hours later. Berk checked the manifest. The last name to disembark was there. Berk didn't read that name. A name on Mars began here. Different from the Kariyope's manifest.  The soil of Mars was beneath the feet. The blood-red sky was above. Somewhere was walked toward."
"prologue_shared_s01_l0.mp3","narrator","narration",283,"The stars didn't move. In space stars were always where they were. Only the ship moved. Cargo freighter Kariyope. Eighty thousand tons of freight. Forty-seven passengers. Under Captain Berk, twenty-three years in service, following the course toward Mars. The stars didn't know that."
"prologue_shared_s02_l0.mp3","narrator","narration",243,"The Kariyope drifted three more days before reaching Mars orbit. Navigator Berk didn't call it drifting. But his not calling it drifting didn't make it otherwise. The engines were efficient. The course was accurate. Still the arrival was late."
"prologue_shared_s03_l0.mp3","narrator","narration",197,"Arrivals are always late. That was one thing Berk had learned in twenty-three years. There were other things too but he hadn't written them down. There were more unwritten things than written ones."
"prologue_shared_s04_l0.mp3","narrator","narration",239,"The Kariyope's cargo hold was always filled with things returning from Mars. Scrap metal. Processed ore. Empty oxygen tanks. The next voyage would fill it again with the same things. Mars received and sent back. It didn't send people back."
"prologue_shared_s05_l0.mp3","narrator","narration",220,"This voyage's manifest. Two thousand eight hundred forty-seven items. Berk read half of it. The other half was always the same. The last entry was forty-seven passengers. Writing non-items as items was a navigator's job."
"prologue_shared_s06_l0.mp3","narrator","narration",258,"The vending machine was at the end of the corridor. Three drinks. Brown liquid. Different brown liquid. Yellowish brown liquid. Berk always chose the first. Called coffee. It wasn't coffee. But when he drank it Berk could pause for a moment. That was enough."
"prologue_shared_s07_l0.mp3","narrator","narration",244,"The Kariyope was entering Mars orbit. Final deceleration. Thirty-nine hours of it. There was nothing to do. Nothing that could be done was more accurate. Berk took a cup from the vending machine. He drank it. He could drink it. That was enough."
"prologue_shared_s08_l0.mp3","narrator","narration",216,"Twelve surveillance monitors. Berk could see all twelve at once. Old habit. Sector 1 sector 2 sector 3. The cargo hold. Engine room. Corridor. Dining cabin. Passenger cabin. Passenger cabin corner. Someone was there."
"prologue_shared_s09_l0.mp3","narrator","narration",204,"A small bag on the lap. A hand resting on top. The hand didn't move. Two days now. For two days Berk hadn't seen that hand move. Whether they were sleeping was unclear. The monitor resolution wasn't good."
"prologue_shared_s10_l0.mp3","narrator","narration",185,"Two days, Berk said to himself. No sleep. Standing at the vending machine. How far is Mars. Thirty-nine hours. That's survivable without sleep. Probably. He looked at the monitor again."
"prologue_shared_s11_l0.mp3","narrator","narration",174,"The name was on the manifest. Berk didn't look at it. People going to Mars often left their names behind. Sometimes they brought new ones. Either way it was the same to Berk."
"prologue_shared_s12_l0.mp3","narrator","narration",238,"One of the crew asked Berk. Is that person alright. Berk thought for a moment. Said yes. He didn't know precisely what alright meant but he said it anyway. People going to Mars were usually not alright. That's why they were going to Mars."
"prologue_shared_s13_l0.mp3","narrator","narration",240,"Dining cabin. Evening ration. Three of four rows full. Two mining families. Men who looked like engineers. A woman sitting alone. No expression. She ate. She didn't think about what the food tasted like. That too was a way of going to Mars."
"prologue_shared_s14_l0.mp3","narrator","narration",247,"A mining family's child dropped their tray. A sound. Everyone looked. The child didn't cry. The adult looked at the child. The child looked at the adult. No words. Mining children learned early. They learned before knowing what they were learning."
"prologue_shared_s15_l0.mp3","narrator","narration",181,"One person hadn't appeared at the dining cabin. A crewmember brought a ration tray. It wasn't accepted. The next day another tray. Also refused. On the third day no one brought one."
"prologue_shared_s16_l0.mp3","narrator","narration",143,"It was a seat without a window. The chosen seat. There was no desire to know Mars was out there. Not yet. When you get to Mars you'll see Mars."
"prologue_shared_s17_l0.mp3","narrator","narration",145,"The bag was heavy. It had always been heavy. Heavy since leaving Earth. Heavy even knowing what was inside. The weight wasn't about the contents."
"prologue_shared_s18_l0.mp3","narrator","narration",177,"There wasn't much in the bag. Even the owner didn't know everything that was in it. One old thing. What it was, there was no need to open the bag to know. The bag wasn't opened."
